"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 11004) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15472","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","17324","8460","Crow-2","S-1-5-18","1/11/2024 5:50:50 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 1228) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15471","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","17324","8460","Crow-2","S-1-5-18","1/11/2024 5:50:50 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE' (pid 5032) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15470","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","17324","8460","Crow-2","S-1-5-18","1/11/2024 5:50:50 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 11004) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15464","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","7156","8280","Crow-2","S-1-5-18","1/11/2024 5:43:02 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 1228) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15463","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","7156","8280","Crow-2","S-1-5-18","1/11/2024 5:43:02 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE' (pid 5032) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15462","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","7156","8280","Crow-2","S-1-5-18","1/11/2024 5:43:02 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 11004) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15456","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","16420","17216","Crow-2","S-1-5-18","1/11/2024 5:06:56 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 1228) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15455","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","16420","17216","Crow-2","S-1-5-18","1/11/2024 5:06:56 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE' (pid 5032) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15454","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","16420","17216","Crow-2","S-1-5-18","1/11/2024 5:06:56 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 11004) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15448","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","7212","4620","Crow-2","S-1-5-18","1/11/2024 4:30:35 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 1228) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15447","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","7212","4620","Crow-2","S-1-5-18","1/11/2024 4:30:35 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE' (pid 5032) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15446","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","7212","4620","Crow-2","S-1-5-18","1/11/2024 4:30:35 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 11004) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15440","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","12176","3576","Crow-2","S-1-5-18","1/11/2024 4:25:31 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 1228) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15439","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","12176","3576","Crow-2","S-1-5-18","1/11/2024 4:25:31 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE' (pid 5032) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15438","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","12176","3576","Crow-2","S-1-5-18","1/11/2024 4:25:31 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 11004) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15431","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","12964","13732","Crow-2","S-1-5-18","1/11/2024 3:34:55 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 1228) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15430","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","12964","13732","Crow-2","S-1-5-18","1/11/2024 3:34:55 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE' (pid 5032) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15429","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","12964","13732","Crow-2","S-1-5-18","1/11/2024 3:34:55 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 11004) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15423","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","10828","15144","Crow-2","S-1-5-18","1/11/2024 2:42:31 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 1228) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15422","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","10828","15144","Crow-2","S-1-5-18","1/11/2024 2:42:31 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE' (pid 5032) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15421","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","10828","15144","Crow-2","S-1-5-18","1/11/2024 2:42:31 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 11004) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15417","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","9480","8592","Crow-2","S-1-5-18","1/11/2024 2:29:30 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ai.exe' (pid 1228) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","15416","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","9480","8592","Crow-2","S-1-5-18","1/11/2024 2:29:30 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
